nruf2,ppgf2,dcfsn,pyear,total,nr_score,pol_score,le_score,pop_score,nr_remaining_pct,max_pol,le_late,pop_2100_B,crash_ratio
0.1,0.15,2.0,2005,0.6487086504323243,1.0,0.3006225192516552,1.0,0.05681263104551849,39.38350483386072,6.196264884490069,77.3201243394624,0.6189524005820082,0.3671534741094592
0.1,0.5,2.5,1975,0.6486676366548956,1.0,0.22432366089186218,1.0,0.20913692258224617,64.29865213947095,6.654058034648827,75.35340894903469,1.438420097105444,0.5815739727304862
0.2,0.5,2.5,1975,0.6485811092191262,1.0,0.22432547077542775,1.0,0.20855645324331923,47.127940322743186,6.654047175347434,75.35577856656016,1.4365909109791557,0.58069823955985
0.2,0.15,2.0,2005,0.6485590141446135,1.0,0.30062295213291856,1.0,0.055814190031586094,33.001456942309936,6.196262287202488,77.3540833451469,0.6139776316576411,0.36362360551081796
0.25,0.15,2.0,2005,0.648428685670701,1.0,0.3006231687588198,1.0,0.054944900287034436,30.025954691472307,6.196260987447081,77.33546180541117,0.6096934104477394,0.36047560525008565
0.1,0.5,2.5,1985,0.648367654579042,1.0,0.22336276821720202,1.0,0.20905882742587578,54.42311447171087,6.659823390696788,75.35485022505584,1.4376399222925593,0.581672292718461
0.1,0.25,2.0,2005,0.6478370917368348,1.0,0.29772443447748576,1.0,0.05679840929059317,39.379648939327495,6.213653393135085,77.29156954776177,0.6188650249696882,0.3671133898276131
0.2,0.25,2.0,2005,0.6476881233717984,1.0,0.297725627840424,1.0,0.05580290013114093,32.99257996783307,6.213646232957456,77.32568081045855,0.613898216913228,0.3635970823419312
0.25,0.25,2.0,2005,0.6475592993426169,1.0,0.2977262251294198,1.0,0.05494287869194018,30.01193085057337,6.213642649223481,77.31099691166654,0.609664538178202,0.36047941286610075
0.1,0.5,2.0,2005,0.6446067067346447,1.0,0.2869785439815121,1.0,0.05675429026794084,39.37073314568428,6.2781287361109275,77.21530955448593,0.6186003890341096,0.3669851572939209
0.2,0.5,2.0,2005,0.644461288457168,1.0,0.2869841312454051,1.0,0.05577366055697695,32.965858954621304,6.278095212527569,77.25533742137537,0.6136875088841663,0.36353133964474577
0.25,0.5,2.0,2005,0.6440658284435453,0.9992329308410696,0.2869869286501726,1.0,0.05492149369412763,29.976987925232084,6.278078428098964,77.24234603481355,0.6094968438863767,0.36043824833564636
0.1,0.5,3.0,1995,0.6430831725618954,1.0,0.0,1.0,0.6205544837459692,36.231826858393624,42.65578476561647,68.57911391664076,2.9425816757874252,0.843551074693498
0.2,0.5,2.5,1995,0.6404237134589336,0.9100459770816471,0.3069414784545962,1.0,0.19883451962652146,27.301379312449413,6.158351129272423,75.42716825666699,1.402752053587621,0.5669840771018384
0.5,0.1,2.5,1975,0.6368783748048417,0.3814552699972523,0.9397732465790604,1.0,0.1429137088805674,11.44365809991757,2.3613605205256376,73.81849978743662,1.2049148209338747,0.47443589006499726
0.5,0.15,2.5,1975,0.635841479538654,0.3818683321323268,0.9358822447181405,1.0,0.1428192658459837,11.456049963969802,2.384706531691157,73.80163295725073,1.2044408061282503,0.47430895771485887
0.2,0.5,4.0,2005,0.6345680429016344,0.84346620063444,0.0,0.9467743633979018,1.0,25.303986019033196,13.039764420064566,56.80646180387411,8.610240167829897,1.0
0.2,0.5,3.0,1975,0.6343690827792392,1.0,0.0,1.0,0.5624605518615946,30.841167395115722,52.177891027400705,65.99482447098488,2.8175324382383082,0.798515103823655
0.5,0.25,2.5,1975,0.629899594525473,0.38276084928573784,0.91513538917275,1.0,0.14261787015759872,11.482825478572135,2.5091876649635005,73.76434880280308,1.2034303573381713,0.47403780131673123
0.5,0.1,3.0,1985,0.629854887158651,0.4486955908559356,0.7730654731356199,1.0,0.27261192278925034,13.460867725678066,3.3616071611862806,60.37769221403039,1.9873525517880097,0.5486936327306052
0.5,0.15,3.0,1985,0.628710155551628,0.44984174501950414,0.7678906974316554,1.0,0.2726555704353658,13.495252350585124,3.3926558154100674,60.36899037336015,1.9875183120373265,0.5487357148541235
0.1,0.5,3.0,1985,0.6281598164870426,1.0,0.0,1.0,0.5210654432469501,48.91821735799159,67.13206791529191,62.82970338531977,2.7365583096818438,0.761636163795143
0.5,0.25,3.0,1985,0.6256365197317486,0.4522495490357654,0.75479545616661,1.0,0.2727369381283178,13.567486471072963,3.47122726300034,60.34864855349685,1.987810099140951,0.5488189002484359
0.5,0.25,3.0,1975,0.6254263867397156,0.42535649020483096,0.7791005211459564,1.0,0.28547639216158655,12.760694706144928,3.3253968731242614,62.119273629965086,2.031936528588608,0.561978955828664
0.1,0.5,3.0,1975,0.6243481367946607,1.0,0.0,1.0,0.49565424529773805,57.685408631648414,72.10209807568941,61.62422521724158,2.6855652517212603,0.7382494169226508
0.2,0.5,4.0,1995,0.6228519289705119,0.8683745107491019,0.0,0.8446042510416315,1.0,26.051235322473055,20.633596544447144,50.67625506249789,7.004157614203038,1.0
0.2,0.25,4.0,2015,0.6215163165402633,0.8525688024651207,0.0,0.8655861783873554,1.0,25.577064073953622,8.515258149368734,51.935170703241326,7.9740899680739075,1.0
0.2,0.5,4.0,2015,0.6215061012352013,0.8657948534399039,0.0,0.8423895126561748,1.0,25.973845603197116,8.98702289798975,50.54337075937049,7.724169064538172,1.0
0.2,0.15,4.0,2015,0.6214044033524072,0.8481235575616346,0.0,0.8728057910291759,1.0,25.443706726849037,8.405164464680071,52.36834746175055,8.050380528234193,1.0
0.2,0.1,4.0,2015,0.6213183714244862,0.8460258114976504,0.0,0.8760466870015426,1.0,25.380774344929513,8.35991440795346,52.56280122009256,8.085142609749742,1.0
0.2,0.25,4.0,1985,0.6204648088381537,0.7727565966804391,0.0,1.0,1.0,23.18269790041317,9.004262300816327,65.44978312234055,9.803781664801095,1.0
0.2,0.25,4.0,1975,0.6198313434228124,0.7709466954937498,0.0,1.0,1.0,23.128400864812495,10.302669819086047,65.73434890081671,9.900940721380222,1.0
0.5,0.1,4.0,2005,0.6188751256361877,0.607293637845441,0.39267923066555166,0.6925929159530895,1.0,18.21880913536323,5.64392461600669,41.55557495718537,6.001715815971871,1.0
1.0,0.1,3.0,1975,0.6186782485031145,0.4240080357477643,0.9888359672154768,0.7563474908959346,0.14903431765044717,12.720241072432929,2.066984196707139,45.38084945375607,1.4583122281098042,0.4087857587085269
1.0,0.15,3.0,1975,0.6178517833583442,0.42460022310307305,0.9854281222900882,0.7563471960743139,0.14895886246919585,12.73800669309219,2.0874312662594705,45.38083176445883,1.4578535505214707,0.4087073421494597
0.1,0.1,2.0,2015,0.6177408014631596,1.0,0.19871050089235165,1.0,0.05418434130302727,30.293928230304324,6.80773699464589,77.34529560189527,0.6053717012647112,0.3580236155064939
0.1,0.15,2.0,2015,0.6176251441105792,1.0,0.19832162562696665,1.0,0.054191042816595224,30.28898791524276,6.8100702462382,77.33427844185117,0.6053974745921266,0.3580526519579902
0.1,0.25,2.0,2015,0.6173928802439689,1.0,0.19754386263939727,1.0,0.05419814301433179,30.282450839294977,6.814736824163616,77.30912750670673,0.6054156776491225,0.35808879759960965
0.5,0.15,4.0,2005,0.6172355839529754,0.6092637538001113,0.3858236442508812,0.69123088423836,1.0,18.277912614003338,5.685058134494713,41.4738530543016,5.9872171222365616,1.0
0.1,0.5,2.0,2015,0.6166024825849175,1.0,0.19490077408503437,1.0,0.054215002396048415,30.2627682724522,6.830595355489794,77.24267577277797,0.6054482057498394,0.3581809435137651
1.0,0.25,3.0,1975,0.6156366887797474,0.4258300553617972,0.9766784078066801,0.7563496462816024,0.14881811869862593,12.774901660853915,2.139929553159919,45.38097877689614,1.4569801729249092,0.4085659406054136
0.1,0.1,4.0,2025,0.6147601906517038,0.9212788314451764,0.0,0.7115629982294606,1.0,27.638364943355292,10.678075903101671,42.69377989376763,6.688032459254602,1.0
0.1,0.15,4.0,2025,0.6145568374556429,0.9215668694120065,0.0,0.7100421658072034,1.0,27.647006082360193,10.6902183282701,42.6025299484322,6.670648197156091,1.0
0.1,0.25,4.0,2025,0.6141278814820998,0.9221669331667759,0.0,0.7068472743686415,1.0,27.665007995003275,10.714654082731826,42.41083646211849,6.6341273134099445,1.0
0.2,0.5,4.0,1985,0.613380028657325,0.892896567195034,0.0,0.773731834830799,0.9741324211526884,26.786897015851018,28.37485783247798,46.423910089847936,5.942807731996773,0.9741324211526884
0.5,0.25,4.0,2005,0.613104674095795,0.6135089080734537,0.36910383904550015,0.6882270227821811,1.0,18.40526724220361,5.785376965726999,41.293621366930864,5.95538691816865,1.0
0.1,0.5,4.0,2025,0.6129145407141333,0.9238101293679356,0.0,0.6979049771767794,1.0,27.714303881038067,10.786286622465406,41.87429863060676,6.531287137556281,1.0
0.2,1.0,4.0,2015,0.6124622537958206,0.9368152274318067,0.0,0.6728846209734415,1.0,28.104456822954198,18.438370295191756,40.37307725840649,5.940263607500661,1.0
1.0,0.1,2.5,1975,0.6121362480524647,0.40288252287231785,0.9397732465790604,0.8964223514987678,0.06607280515787842,12.086475686169534,2.3613605205256376,53.78534108992607,0.8154192411068003,0.3241169784916786
1.0,0.15,2.5,1975,0.6111259657434956,0.403233929965874,0.9358822447181405,0.8965629385318327,0.0661121942242068,12.097017898976219,2.384706531691157,53.79377631190996,0.8156093318833144,0.3242346139985813
0.1,1.0,2.0,2015,0.6110382670702015,1.0,0.17634657435496726,1.0,0.054228631758075345,30.22116563426735,6.9419205538701965,77.08657233183294,0.6053866131485296,0.3583074391159061
0.2,0.5,4.0,1975,0.6108681772923632,0.9219995243655782,0.0,0.7538960780781658,0.9159275209918513,27.659985730967346,34.94689892708768,45.23376468468995,5.756253176122106,0.9159275209918513
1.0,0.1,2.0,1975,0.6098386491446149,0.38095293974881145,0.9055745351241881,1.0,0.032218397968496924,11.428588192464344,2.566552789254872,65.70806548549301,0.4735938143163173,0.27211840184194624
0.1,1.0,4.0,2025,0.6098242897948528,0.9277996025198051,0.0,0.6754721445646051,1.0,27.833988075594153,11.056990207577792,40.52832867387631,6.268715208854814,1.0
0.2,0.1,3.0,1995,0.6095282949808253,0.5497021767398045,0.4475970086288569,1.0,0.5523562035549107,16.491065302194134,5.3144179482268585,75.3818206162458,2.7738078350091575,0.7965313192694001
1.0,0.15,2.0,1975,0.608852467903828,0.3810731908489191,0.9021489269826876,1.0,0.03221448674600014,11.432195725467572,2.587106438103875,65.70914383500705,0.47354905863145674,0.27211108254844035
1.0,0.25,2.5,1975,0.6085055182599635,0.40394406832411944,0.9260729250781978,0.8968668425580556,0.06619898874300809,12.118322049723583,2.443562449530813,53.81201055348333,0.816039171162738,0.3244892700368002
0.2,0.15,3.0,1995,0.6079905464334399,0.5519802909841647,0.4406526979034666,1.0,0.5506775681196147,16.55940872952494,5.3560838125792,75.3128654865997,2.7696350352674926,0.795307051084339
0.2,1.0,2.0,2005,0.6074355964132229,1.0,0.1636128121591609,1.0,0.05567835176983088,32.91230913094617,7.018323127045035,77.08466790545022,0.6130611975857022,0.36328087302930234
0.1,1.0,2.0,2005,0.6072149741994634,1.0,0.16240080990905803,1.0,0.05663154151163931,39.352780117489516,7.025595140545652,77.03677036135534,0.6178815823582269,0.36661744339747127
1.0,0.25,2.0,1975,0.6064416220209058,0.38132508603803156,0.893822627501579,1.0,0.03220702438080756,11.439752581140947,2.637064234990526,65.7123398260078,0.4734619368136522,0.2720981086467678
0.25,1.0,2.0,2005,0.6063864534775485,0.9968356743558731,0.16422243635129474,1.0,0.05484824365069704,29.905070230676188,7.0146653818922315,77.08032647916622,0.6089786466836064,0.3602638217243984
0.2,0.25,3.0,1995,0.6040212738195048,0.5569859125237983,0.4234649483031001,1.0,0.5469114663016362,16.70957737571395,5.459210310181399,75.15012141334508,2.7602155766201717,0.7925634083571375
0.25,0.25,4.0,1975,0.6035124006241656,0.7066850672897462,0.02057542357584785,1.0,1.0,21.200552018692388,7.876547458544913,62.824216809723964,9.317653921310141,1.0
0.25,0.5,4.0,1995,0.6024726258567941,0.7796226456577139,0.0,0.8980234993829711,1.0,23.388679369731417,15.31005705110342,53.88140996297827,7.903494297892855,1.0
0.25,1.0,2.0,1995,0.601715366923329,1.0,0.1440761091451742,1.0,0.056616894531845256,37.52425343226932,7.135543345128955,77.05745999160958,0.6180668960312257,0.36641272907769445
0.5,0.1,2.0,1995,0.6015938900375621,0.7180098446898524,0.4749714527418353,1.0,0.05199339049042143,21.54029534069557,5.150171283548988,77.22842510177246,0.5940345985112943,0.35010344933255866
0.25,0.5,4.0,2005,0.6015412498267385,0.7801721923710765,0.0,0.8924049124843086,1.0,23.405165771132292,10.486637885983406,53.544294749058515,8.06293026062227,1.0
0.2,1.0,2.0,1995,0.6014051084991411,1.0,0.14289640946410298,1.0,0.05690790439940166,41.32156120412232,7.142621543215382,77.03341195087465,0.6195467926092252,0.36741634419401104
0.5,0.15,2.0,1995,0.600756442444184,0.717773520114758,0.47246140956872884,1.0,0.05198191688933357,21.533205603442738,5.165231542587627,77.2161768029887,0.5939678751737617,0.35006551069198194
0.1,1.0,2.0,1995,0.6007396345928617,1.0,0.1405513884801105,1.0,0.057161453658857705,49.17874172540918,7.156691669119337,77.01673650008449,0.6208581619859223,0.36827383230989125
1.0,0.1,4.0,1995,0.5999502268107618,0.4757108372221569,0.7132249174840575,0.5463358873299474,0.7347785404786679,14.271325116664707,3.720650495095655,32.780153239796846,4.325609589916118,0.7347785404786679
0.5,0.25,2.0,1995,0.5989033227511621,0.7173671125943246,0.4667705698782375,1.0,0.051957749197847625,21.521013377829735,5.199376580730575,77.1914047936672,0.593826506238489,0.3499860558732329
1.0,0.15,4.0,1995,0.5987621246367179,0.47686853466062035,0.7085949988268536,0.5459463494315372,0.7339357864742478,14.30605603981861,3.7484300070388783,32.75678096589223,4.320258224371377,0.7339357864742478
0.5,1.0,2.0,1975,0.5980332300464437,1.0,0.13249305278850654,1.0,0.05523542806594477,30.139923086430137,7.205041683268961,77.0851697465227,0.6116831883030456,0.36120285220969345
0.1,1.0,2.0,1975,0.5979865049580393,1.0,0.13128544707631795,1.0,0.05733913890095922,68.90346998447937,7.212287317542092,77.00074759946945,0.6220669343990526,0.36870076662313944
0.1,1.0,2.0,1985,0.5979856188525248,1.0,0.13128544707631795,1.0,0.05733323153086295,59.35803046170756,7.212287317542092,77.00195755370356,0.6220377967740294,0.3686800501718751
0.2,1.0,2.0,1975,0.5979848711501858,1.0,0.13128544707631795,1.0,0.05732824684860346,58.74740167643594,7.212287317542092,77.00308778327732,0.6220128396586737,0.3686627876045905
0.25,1.0,2.0,1975,0.5979734080029184,1.0,0.13128544707631795,1.0,0.05725182586682045,53.693173322465036,7.212287317542092,77.01238439885606,0.6216263926866918,0.36840022586155635
0.25,1.0,2.0,1985,0.5979700652391073,1.0,0.1313565817345147,1.0,0.05708727145835315,45.81254795826895,7.211860509592912,77.02845790575175,0.6208001087442239,0.3678302929026947
0.2,1.0,2.0,1985,0.5979670909223262,1.0,0.13128545399093083,1.0,0.05720969816698009,50.29734031591217,7.212287276054415,77.01627764377427,0.6214132072809472,0.3682554377452426
1.0,0.25,4.0,1995,0.595752101029466,0.47931591496926107,0.6971336626655809,0.5451406775815185,0.7321553098283111,14.379477449077832,3.817198024006515,32.70844065489111,4.30892663810803,0.7321553098283111
0.25,0.5,4.0,1985,0.5951789465550416,0.7929860319631048,0.0,0.8381691768397743,1.0,23.78958095889314,19.49104327654021,50.29015061038646,6.953978929463576,1.0
0.25,0.5,4.0,2015,0.5935648214785456,0.8163406013002538,0.0,0.7892280551172838,1.0,24.490218039007612,8.982246658336138,47.353683307037024,7.1586250752582785,1.0
0.25,0.25,4.0,2015,0.5930112400533878,0.8046954963985274,0.0,0.8068390815695158,1.0,24.140864891955825,8.514602857378385,48.41034489417095,7.346484039402383,1.0
0.25,0.15,4.0,2015,0.5927604193576044,0.8007230815250328,0.0,0.8125367041192145,1.0,24.021692445750983,8.404938822941999,48.75220224715287,7.405465496094241,1.0
0.25,0.1,4.0,2015,0.5926331766695194,0.7988557599509237,0.0,0.8151683034334805,1.0,23.965672798527713,8.359764045284486,48.910098206008826,7.43218798652986,1.0
0.25,1.0,4.0,2015,0.5923216764529715,0.8724895465658244,0.0,0.6847516757746649,1.0,26.174686396974735,16.37627538406407,41.08510054647989,6.112628255462489,1.0
0.5,0.5,2.0,1995,0.5918960574035925,0.7161464581247893,0.4448642860892239,1.0,0.051903408220993506,21.484393743743677,5.330814283464656,77.13530651700304,0.5935183434447555,0.3498015439236355
0.25,0.5,4.0,1975,0.590003995083419,0.8018137835859201,0.0,0.7968458541417348,1.0,24.054413507577603,22.973295610536272,47.81075124850409,6.33370505927367,1.0
0.25,0.1,3.0,1995,0.5874194420378923,0.5221625128211103,0.4476034981063478,1.0,0.469210087457329,15.664875384633307,5.314379011361913,74.86162878832526,2.566730705490865,0.7312182558981725
1.0,0.5,2.0,1975,0.5858806446162435,0.38186703860071414,0.8246592131938695,1.0,0.03219611431888447,11.456011158021424,3.052044720836783,65.73114303365092,0.47329826101335093,0.2721000009588142
0.25,0.15,3.0,1995,0.5858800947321487,0.5240304536426248,0.44066243733573385,1.0,0.4684713650433991,15.720913609278744,5.356025375985597,74.78463962796724,2.5644718609557717,0.7307100883825663
0.25,0.1,2.5,1995,0.5832214871514282,0.6777629869476435,0.391033541050562,1.0,0.19129586269722895,20.3328896084293,5.653798753696628,75.98831216905478,1.376937593040433,0.5557139660188264
0.1,1.0,4.0,2015,0.5831318930755015,1.0,0.0,0.5688416374103421,0.7957571039562205,33.62426145452897,31.723703030766888,34.130498244620526,4.568411786419188,0.7957571039562205
0.25,0.25,3.0,1995,0.5818603729504803,0.5279454093886198,0.42349324999141824,1.0,0.4668766977802526,15.838362281658592,5.459040500051491,74.61290582605238,2.5595901579011935,0.7296116471444491
0.25,0.15,2.5,1995,0.581602545139276,0.6780655824071586,0.38536578340724026,1.0,0.19113237516398945,20.34196747221476,5.687805299556558,75.96052145070895,1.376345952332398,0.5554777120972839
0.1,1.0,2.5,1975,0.5802958839164583,1.0,0.0,1.0,0.20197255944305456,64.425833643877,23.543122144157834,73.52386846544107,1.4124493707323162,0.5719781922897168
0.1,1.0,2.5,1985,0.5802693954695205,1.0,0.0,1.0,0.20179596979680334,54.53933574522745,23.542741151829258,73.52780862620482,1.4118526045950692,0.5717196515841115
0.2,1.0,2.5,1975,0.5802174945279778,1.0,0.0,1.0,0.20144996351985156,47.38210378119092,23.53143198178583,73.5367661265806,1.410771300807066,0.5711768120165394
0.1,1.0,2.5,1995,0.5802057036485727,1.0,0.0,1.0,0.20137135765715147,41.755159066189485,20.75773672263693,73.86942427653159,1.4095189319341346,0.5714612357304935
0.25,1.0,2.5,1975,0.580094650212105,1.0,0.0,1.0,0.20063100141403337,38.87775889241233,23.276050264334557,73.58282277391507,1.408194367729048,0.5698957644251478
0.2,1.0,2.5,1985,0.5800658292519271,1.0,0.0,1.0,0.20043886167951325,38.62330222040949,22.732482693688656,73.64997957641503,1.4076032793778,0.5695890727623563
0.25,1.0,2.5,1985,0.5794868607735248,1.0,0.0,1.0,0.19657907182349857,30.7330120330393,21.895534741375627,73.7845871150522,1.3949219339923875,0.5636991347920732
0.25,0.25,2.5,1995,0.577523089911643,0.6787070872924532,0.37119458887664514,1.0,0.1907815513086054,20.361212618773592,5.772832466740129,75.90028488727799,1.3750743288537128,0.55497087628025
0.2,0.1,4.0,2025,0.5754313275394222,0.8319363332740154,0.0,0.6712680544675842,1.0,24.958089998220462,10.677993955164053,40.276083268055054,6.16564120851624,1.0
0.2,0.15,4.0,2025,0.5753241444009511,0.8323350290961788,0.0,0.6700344210864428,1.0,24.970050872885366,10.690026331007699,40.20206526518657,6.151227741976055,1.0
0.2,0.25,4.0,2025,0.5750994520864571,0.8331572428132327,0.0,0.6674720855091282,1.0,24.99471728439698,10.71433404755466,40.04832513054769,6.121347278805454,1.0
0.2,0.5,4.0,2025,0.5744650529353977,0.8353803015857403,0.0,0.6604097369019435,1.0,25.06140904757221,10.78533069147335,39.62458421411661,6.039042359346588,1.0
0.1,1.0,3.0,2005,0.5741665646891138,0.8615864976282863,0.0,1.0,0.4840752701280902,25.84759492884859,23.53315741113533,72.82458632080333,2.5833667915022978,0.7495261946083736
0.2,1.0,4.0,2025,0.5728730929046477,0.8406922343860315,0.0,0.6431540543476835,1.0,25.220767031580944,11.048071176640715,38.58924326086101,5.835941683449791,1.0
0.1,0.1,3.0,2005,0.5686796681304,0.8091015686933943,0.011377095051648856,1.0,0.5472066038147827,24.27304706080183,7.931737429690107,77.55631344458163,2.7494261625446605,0.7961029996285912
0.5,0.1,2.5,1985,0.5681873450205146,0.39192499245291024,0.7062759127859952,1.0,0.12753882550798298,11.757749773587307,3.7623445232840287,72.34000340879452,1.1373635500894326,0.44854198289704084
0.5,0.5,4.0,2005,0.5678711182828748,0.6263042730154588,0.2099352700612238,0.6784265285048251,0.9999915733875475,18.78912819046376,6.740388379632657,40.705591710289504,5.852487232561689,0.9999915733875475
0.1,0.5,3.0,2005,0.5673736422906563,0.8213702062347186,0.0,1.0,0.5326271340566991,24.641106187041554,8.539309229736515,76.64930010043376,2.7126403400486416,0.7854002997642487
0.5,0.15,2.5,1985,0.566843255168693,0.39243223878886735,0.701246553085288,1.0,0.12745337111335367,11.77296716366602,3.7925206814882713,72.3267997370095,1.1369286241308474,0.4484129202421603
0.1,0.15,3.0,2005,0.5667562270992117,0.8104020745143868,0.0041298918699221865,1.0,0.5458435563879976,24.312062235431604,7.975220648780467,77.48906348439527,2.746057557851751,0.7950941229578782
0.1,0.25,3.0,2005,0.5660252051067625,0.8131858491652052,0.0,1.0,0.5427343859929379,24.395575474956154,8.081766741185213,77.3217567433346,2.738304855111367,0.7928034528074703
0.2,0.1,2.0,2015,0.5636144008146092,0.8460831770592422,0.1987106114370628,1.0,0.05248070275170404,25.382495311777266,6.807736331377623,77.29788103605856,0.5964447251143857,0.35195685730401477
0.5,0.25,2.5,1985,0.5635239399091677,0.3934747750866158,0.6890516079137767,1.0,0.12728190836479525,11.804243252598475,3.86569035251734,72.30025307946941,1.1360493222497754,0.4481562758656728
0.2,0.15,2.0,2015,0.5634206559833073,0.8458612716663418,0.19832179144504636,1.0,0.052484489777158465,25.375838149990255,6.810069251329722,77.28551525842688,0.5964588312306036,0.3519739303306038
0.2,0.25,2.0,2015,0.5629949785251808,0.8453030275664014,0.19754413900624102,1.0,0.05250451450045306,25.35909082699204,6.814735165962554,77.26687889392655,0.5965620090834752,0.35204732249791154
0.2,0.5,2.0,2015,0.5617135949504386,0.843893573670617,0.1949019671368798,1.0,0.052535026831057964,25.316807210118508,6.830588197178721,77.20770823996317,0.5966960816471588,0.3521727622949147
0.2,0.25,3.0,1985,0.5608844180626676,0.7561135697968183,0.0,1.0,0.6416311242252084,22.68340709390455,8.402958343189068,72.67717017190509,2.98551709458716,0.8596582821629212
1.0,0.5,4.0,1975,0.5594524536979243,0.4820460671335339,0.5819372388294781,0.5403412006002353,0.7205794562153132,14.461382014006016,4.508376567023132,32.42047203601412,4.246479374263426,0.7205794562153132
0.25,0.1,4.0,2025,0.5593373567126987,0.7951084627632212,0.0,0.6552469737278565,1.0,23.853253882896635,10.677953327601292,39.31481842367139,5.952025572875527,1.0
0.25,0.15,4.0,2025,0.5592598206614422,0.795529229848964,0.0,0.6541229510715243,1.0,23.86587689546892,10.689931267220233,39.247377064291456,5.938809984766821,1.0
0.2,0.5,3.0,1985,0.5591672362051319,0.7734634305061545,0.0,1.0,0.5897002368531851,23.203902915184635,29.802809766202035,69.6322107184668,2.869485401732157,0.8220292551371254
0.25,0.25,4.0,2025,0.5590972045727488,0.7963947314964531,0.0,0.651795242744951,1.0,23.891841944893592,10.71417558825527,39.10771456469706,5.9115384693485185,1.0
0.25,0.5,2.5,1995,0.5587645242607495,0.6805322947466449,0.30704577971894664,1.0,0.1897632478915988,20.415968842399344,6.15772532168632,75.71996691207245,1.3713696802006883,0.5534999078113746
0.25,0.5,4.0,2025,0.558638891986315,0.7987257106366779,0.0,0.6454244663173889,1.0,23.961771319100336,10.784858004336716,38.72546797904334,5.837009253767287,1.0
1.0,0.5,4.0,1985,0.5579191484200539,0.4834804311452845,0.572844456735891,0.5414568836386938,0.7237085584713212,14.504412934358534,4.562933259584654,32.48741301832163,4.258738518868232,0.7237085584713212
0.25,1.0,4.0,2025,0.555478679614698,0.8042582378674722,0.0,0.6299865668066749,0.9866065533316516,24.127747136024162,11.043702250084346,37.79919400840049,5.655264178574156,0.9866065533316516
1.0,0.1,3.0,1985,0.5554175967765058,0.42731162154427704,0.7730654731356199,0.7573323010378731,0.1498161805849891,12.81934864632831,3.3616071611862806,45.43993806227238,1.461166061287332,0.4101277316912123
0.2,1.0,2.0,2015,0.5551386020761573,0.8409015312636869,0.1764529128229454,1.0,0.0525812819132216,25.22704593791061,6.941282523062328,77.06822306399506,0.5968673138585505,0.35238171494633164
0.25,0.25,3.0,1985,0.5550150184145505,0.46804275230183406,0.3535344056010302,1.0,0.5675982228573296,14.041282569055022,5.878793566393819,74.37258411621252,2.8161392951898585,0.8062075960898991
0.1,0.1,2.5,2005,0.5548023158274314,0.9184937510528944,0.01766590332159057,1.0,0.1868648797496088,27.55481253158683,7.894004580070456,75.82016117723607,1.3584926159295583,0.5502124267984929
1.0,0.15,3.0,1985,0.5539969230033994,0.4277598973422078,0.7678906974316554,0.7572818017760973,0.14971592899273722,12.832796920266235,3.3926558154100674,45.43690810656584,1.4606378133734679,0.41000151474089386
0.1,0.15,2.5,2005,0.553218342298221,0.9186051598253113,0.012351736211760334,1.0,0.18667343663889324,27.55815479475934,7.925889582729438,75.79488292793472,1.3577976907385778,0.5499300460213677
0.2,1.0,4.0,2005,0.5530702678256919,1.0,0.0,0.5004425589394172,0.6865450402520561,30.952815129424575,51.67556023231489,30.026553536365032,4.052948933369934,0.6865450402520561
0.1,1.0,4.0,2005,0.5515225901981375,1.0,0.0,0.49174950308505033,0.6878179305408502,41.15901316589377,86.8785100421127,29.50497018510302,4.000280780728642,0.6878179305408502
1.0,0.25,3.0,1985,0.550342376047317,0.42868872370523514,0.75479545616661,0.7571875407987214,0.14950118493838213,12.860661711157054,3.47122726300034,45.431252447923285,1.4595094380459042,0.4097299573164666
0.1,1.0,2.5,2005,0.549776571484729,0.9216620082807646,0.0,1.0,0.18129912390974287,27.649860248422936,12.712348404209111,75.03122691173172,1.3380286562847912,0.5419887625221518
0.1,0.25,2.5,2005,0.5497414741254225,0.9188388263369335,0.0006925464254954328,1.0,0.18626747319898054,27.565164790108003,7.995844721447027,75.74058116965216,1.356322058199727,0.5493311033994891
0.2,1.0,2.5,1995,0.5496208794367673,0.9159534670449453,0.0,1.0,0.19358110647357615,27.478604011348356,18.549908774223187,74.21364482567294,1.3836964952599666,0.5596056856014698
0.1,0.5,2.5,2005,0.5495890410363639,0.9194900445403841,0.0,1.0,0.1851168363148634,27.58470133621152,8.26876078360446,75.58326229791983,1.352129620982603,0.5476304444254022
0.5,1.0,2.0,1985,0.5490928620158347,0.8563487254415131,0.1376807242110517,1.0,0.05377727231993111,25.69046176324539,7.1739156547336895,77.04867623400385,0.6041448402829683,0.356055493545177
1.0,0.1,2.0,1985,0.5475721153163153,0.38345270154241307,0.6951070432924769,1.0,0.03221037859151771,11.50358104627239,3.829357740245139,65.72880365984928,0.4733526313409946,0.27218928518695773
1.0,0.15,2.0,1985,0.546468001860926,0.38343372138856807,0.6914489128814179,1.0,0.03221017007001208,11.503011641657041,3.8513065227114933,65.7318336483035,0.47334453248948605,0.27219218019151864
1.0,0.5,4.0,1995,0.5457310567587442,0.486323591662737,0.5263735689407332,0.5428720373773781,0.7268754767939382,14.589707749882109,4.841758586355601,32.572322242642684,4.275138032633986,0.7268754767939382
